pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
sak	CP020779.1	17900001	17950000	0.0013380637053046	18613	78701	58817080	0
sak	CP020779.1	17950001	18000000	0.0011532114735268	27385	99795	86536600	0
sak	CP020779.1	18000001	18050000	0.0015190470616619	26495	127181	83724200	0
sak	CP020779.1	18050001	18100000	0.0022513795824678	26338	187378	83228080	0
sak	CP020779.1	18100001	18150000	0.0017167243034912	28935	156968	91434600	0
sak	CP020779.1	18150001	18200000	0.0018731415437249	26721	158165	84438360	0
sak	CP020779.1	18200001	18250000	0.0022017111831331	26953	187523	85171480	0
sak	CP020779.1	18250001	18300000	0.002493699204259	29055	228956	91813800	0
sak	CP020779.1	18300001	18350000	0.0023307335896515	26197	192944	82782520	0
sak	CP020779.1	18350001	18400000	0.0013619608831883	23496	101122	74247360	0
sak	CP020779.1	18400001	18450000	0.0020148868579248	32375	206133	102305000	0
sak	CP020779.1	18450001	18500000	0.0011649659642422	24295	89437	76772200	0
sak	CP020779.1	18500001	18550000	0.0015765598704107	28499	141980	90056840	0
sak	CP020779.1	18550001	18600000	0.0018688460858292	25983	153444	82106280	0
sak	CP020779.1	18600001	18650000	0.0016743825944711	17674	93514	55849840	0
sak	CP020779.1	18650001	18700000	0.0013089008116054	28760	118955	90881600	0
sak	CP020779.1	18700001	18750000	0.0027867753751708	28727	252976	90777320	0
sak	CP020779.1	18750001	18800000	0.0015701953220273	28285	140345	89380600	0
sak	CP020779.1	18800001	18850000	0.0018380707864198	30637	177949	96812920	0
sak	CP020779.1	18850001	18900000	0.0012796200398288	27294	110366	86249040	0
sak	CP020779.1	18900001	18950000	0.0016948947728585	28283	151480	89374280	0
sak	CP020779.1	18950001	19000000	0.0017407107182479	30966	170333	97852560	0
sak	CP020779.1	19000001	19050000	0.0031901892199418	23729	239212	74983640	0
sak	CP020779.1	19050001	19100000	0.0014797859982296	22981	107462	72619960	0
sak	CP020779.1	19100001	19150000	0.0013035507942343	26992	111186	85294720	0
sak	CP020779.1	19150001	19200000	0.0017436630090719	26917	148312	85057720	0
sak	CP020779.1	19200001	19250000	0.0021936644164983	29153	202088	92123480	0
sak	CP020779.1	19250001	19300000	0.0021725509368145	23950	164423	75682000	0
sak	CP020779.1	19300001	19350000	0.0012227065214706	29718	114823	93908880	0
sak	CP020779.1	19350001	19400000	0.0020215702511928	20865	133289	65933400	0
sak	CP020779.1	19400001	19450000	0.0012094786139292	30475	116474	96301000	0
sak	CP020779.1	19450001	19500000	0.0022156838576309	26906	188384	85022960	0
sak	CP020779.1	19500001	19550000	0.0015446864043035	23192	113205	73286720	0
sak	CP020779.1	19550001	19600000	0.0016674591231553	25025	131861	79079000	0
sak	CP020779.1	19600001	19650000	0.0013992477148253	23355	103267	73801800	0
sak	CP020779.1	19650001	19700000	0.0012775922528301	28770	116150	90913200	0
sak	CP020779.1	19700001	19750000	0.0015833700278878	27252	136354	86116320	0
sak	CP020779.1	19750001	19800000	0.0023954175173052	20951	158589	66205160	0
sak	CP020779.1	19800001	19850000	0.0018755585562752	23923	141786	75596680	0
sak	CP020779.1	19850001	19900000	0.0018112523445081	25423	145510	80336680	0
sak	CP020779.1	19900001	19950000	0.0012828062839998	24074	97588	76073840	0
sak	CP020779.1	19950001	20000000	0.002174198810066	29707	204101	93874120	0
sak	CP020779.1	20000001	20050000	0.0016676551529195	32377	170620	102311320	0
sak	CP020779.1	20050001	20100000	0.0028006744351201	28198	249556	89105680	0
sak	CP020779.1	20100001	20150000	0.0017382298958421	30166	165696	95324560	0
sak	CP020779.1	20150001	20200000	0.0020019817177578	27907	176547	88186120	0
sak	CP020779.1	20200001	20250000	0.0019352929405736	30807	188401	97350120	0
sak	CP020779.1	20250001	20300000	0.001434166603808	19802	89742	62574320	0
sak	CP020779.1	20300001	20350000	0.0012828865146637	26891	109014	84975560	0
sak	CP020779.1	20350001	20400000	0.0014324840412278	28856	130621	91184960	0
sak	CP020779.1	20400001	20450000	0.0016403399852104	24701	128037	78055160	0
sak	CP020779.1	20450001	20500000	0.0020266740079051	23404	149886	73956640	0
sak	CP020779.1	20500001	20550000	0.0013347871474622	23439	98864	74067240	0
sak	CP020779.1	20550001	20600000	0.0008216567888588	20760	53902	65601600	0
sak	CP020779.1	20600001	20650000	0.0013810728282373	29221	127526	92338360	0
sak	CP020779.1	20650001	20700000	0.0014489022863521	29848	136660	94319680	0
sak	CP020779.1	20700001	20750000	0.0016362477425638	33581	173632	106115960	0
sak	CP020779.1	20750001	20800000	0.0016826717343631	31799	169083	100484840	0
sak	CP020779.1	20800001	20850000	0.0018058396647069	29876	170486	94408160	0
sak	CP020779.1	20850001	20900000	0.0023414405444535	30347	224536	95896520	0
sak	CP020779.1	20900001	20950000	0.0009529359558902	26158	78769	82659280	0
sak	CP020779.1	20950001	21000000	0.0011175996681754	26459	93443	83610440	0
sak	CP020779.1	21000001	21050000	0.0011592226900544	27439	100513	86707240	0
sak	CP020779.1	21050001	21100000	0.0014932260483762	26094	123127	82457040	0
sak	CP020779.1	21100001	21150000	0.0014701663646776	30005	139395	94815800	0
sak	CP020779.1	21150001	21200000	0.0016029901349741	24798	125613	78361680	0
sak	CP020779.1	21200001	21250000	0.0012264923264233	30213	117097	95473080	0
sak	CP020779.1	21250001	21300000	0.0014473405308047	32427	148308	102469320	0
sak	CP020779.1	21300001	21350000	0.0010908544630377	24225	83506	76551000	0
sak	CP020779.1	21350001	21400000	0.0017087404341338	28930	156211	91418800	0
sak	CP020779.1	21400001	21450000	0.0014999268310529	25950	122997	82002000	0
sak	CP020779.1	21450001	21500000	0.0046462814311687	25092	368407	79290720	0
sak	CP020779.1	21500001	21550000	0.0032611735712358	28332	291970	89529120	0
sak	CP020779.1	21550001	21600000	0.003487740343227	28599	315197	90372840	0
sak	CP020779.1	21600001	21650000	0.0024335694193289	30240	232548	95558400	0
sak	CP020779.1	21650001	21700000	0.0016559889150113	31508	164879	99565280	0
sak	CP020779.1	21700001	21750000	0.00144947773888	31002	142000	97966320	0
sak	CP020779.1	21750001	21800000	0.0021296839634504	23405	157511	73959800	0
sak	CP020779.1	21800001	21850000	0.0022065797637823	23155	161455	73169800	0
sak	CP020779.1	21850001	21900000	0.0023950339967724	26959	204034	85190440	0
sak	CP020779.1	21900001	21950000	0.0021615440915723	13957	95333	44104120	0
sak	CP020779.1	21950001	22000000	0.0014730714241646	28314	131799	89472240	0
sak	CP020779.1	22000001	22050000	0.0015006120774659	24455	115964	77277800	0
sak	CP020779.1	22050001	22100000	0.0011394060815789	22935	82578	72474600	0
sak	CP020779.1	22100001	22150000	0.0013405297200545	22404	94905	70796640	0
sak	CP020779.1	22150001	22200000	0.0016750237177606	28433	150498	89848280	0
sak	CP020779.1	22200001	22250000	0.0009399140605482	24371	72385	77012360	0
sak	CP020779.1	22250001	22300000	0.0014794626180681	29203	136527	92281480	0
sak	CP020779.1	22300001	22350000	0.0017451928922347	27381	151001	86523960	0
sak	CP020779.1	22350001	22400000	0.0012179665634241	24599	94676	77732840	0
sak	CP020779.1	22400001	22450000	0.0011837867470705	29186	109178	92227760	0
sak	CP020779.1	22450001	22500000	0.0020329258551946	30808	197912	97353280	0
sak	CP020779.1	22500001	22550000	0.0032663362566907	37003	381931	116929480	0
sak	CP020779.1	22550001	22600000	0.0021231843060419	30003	201298	94809480	0
sak	CP020779.1	22600001	22650000	0.0011262214307224	14628	52059	46224480	0
sak	CP020779.1	22650001	22700000	0.0011310392116001	32011	114410	101154760	0
sak	CP020779.1	22700001	22750000	0.0021127964944853	24462	163319	77299920	0
sak	CP020779.1	22750001	22800000	0.0014564304054082	26637	122592	84172920	0
sak	CP020779.1	22800001	22850000	0.0014670581108198	30632	142007	96797120	0
sak	CP020779.1	22850001	22900000	0.0023916324031694	25131	189929	79413960	0
sak	CP020779.1	22900001	22950000	0.0014732532040108	23421	109036	74010360	0
sak	CP020779.1	22950001	23000000	0.0011903001553126	25510	95952	80611600	0
sak	CP020779.1	23000001	23050000	0.0017394061716997	27614	151781	87260240	0
sak	CP020779.1	23050001	23100000	0.0011844209078268	30844	115442	97467040	0
sak	CP020779.1	23100001	23150000	0.0011124883539978	28681	100827	90631960	0
sak	CP020779.1	23150001	23200000	0.0023469773489812	25583	189735	80842280	0
sak	CP020779.1	23200001	23250000	0.0038109751001137	18931	227980	59821960	0
sak	CP020779.1	23250001	23300000	0.0012524694376042	25476	100829	80504160	0
sak	CP020779.1	23300001	23350000	0.002989179459854	3017	28498	9533720	0
sak	CP020779.1	23350001	23400000	0.0030635338402668	26808	259522	84713280	0
sak	CP020779.1	23400001	23450000	0.0009668387768583	30755	93963	97185800	0
sak	CP020779.1	23450001	23500000	0.0010735586437145	28618	97085	90432880	0
sak	CP020779.1	23500001	23550000	0.0010665198196729	29808	100459	94193280	0
sak	CP020779.1	23550001	23600000	0.001214521866972	26889	103197	84969240	0
sak	CP020779.1	23600001	23650000	0.0012092446823319	28190	107720	89080400	0
sak	CP020779.1	23650001	23700000	0.0013076488729085	26027	107548	82245320	0
sak	CP020779.1	23700001	23750000	0.0019254712063801	28122	171108	88865520	0
sak	CP020779.1	23750001	23800000	0.0011468625482293	24471	88685	77328360	0
sak	CP020779.1	23800001	23850000	0.0013667840564441	27141	117223	85765560	0
sak	CP020779.1	23850001	23900000	0.0014484994974895	30165	138073	95321400	0
sak	CP020779.1	23900001	23950000	0.0009043688332008	29966	85637	94692560	0
sak	CP020779.1	23950001	24000000	0.0009486663392909	23483	70397	74206280	0
sak	CP020779.1	24000001	24050000	0.0013821031758944	24507	107033	77442120	0
sak	CP020779.1	24050001	24100000	0.0007650150945394	23900	57777	75524000	0
sak	CP020779.1	24100001	24150000	0.0008649829554019	26030	71149	82254800	0
sak	CP020779.1	24150001	24200000	0.0004442881700265	28350	39802	89586000	0
sak	CP020779.1	24200001	24250000	0.0005933721269819	31294	58678	98889040	0
sak	CP020779.1	24250001	24300000	0.0016666574230359	20541	108182	64909560	0
sak	CP020779.1	24300001	24350000	0.0010292562774296	21430	69700	67718800	0
sak	CP020779.1	24350001	24400000	0.0006070658728467	24476	46953	77344160	0
sak	CP020779.1	24400001	24450000	0.000864406278028	19674	53740	62169840	0
sak	CP020779.1	24450001	24500000	0.0003565532233704	22319	25147	70528040	0
sak	CP020779.1	24500001	24550000	0.0006903288596681	21109	46048	66704440	0
sak	CP020779.1	24550001	24600000	0.0003768269428249	17319	20623	54728040	0
sak	CP020779.1	24600001	24650000	0.000432677928312	20484	28007	64729440	0
sak	CP020779.1	24650001	24700000	0.000713051672308	26208	59053	82817280	0
sak	CP020779.1	24700001	24750000	0.0009895897009945	20086	62811	63471760	0
sak	CP020779.1	24750001	24800000	0.0014647672878526	24218	112097	76528880	0
sak	CP020779.1	24800001	24850000	0.0016913561030176	23990	128219	75808400	0
sak	CP020779.1	24850001	24900000	0.0008026643026814	29943	75948	94619880	0
sak	CP020779.1	24900001	24950000	0.0012899257006633	26390	107570	83392400	0
sak	CP020779.1	24950001	25000000	0.001502270936575	24966	118518	78892560	0
sak	CP020779.1	25000001	25050000	0.0013780334691069	24358	106069	76971280	0
sak	CP020779.1	25050001	25100000	0.001140900703895	26419	95247	83484040	0
sak	CP020779.1	25100001	25150000	0.0007882751756	26960	67156	85193600	0
sak	CP020779.1	25150001	25200000	0.0008841770587416	32364	90425	102270240	0
sak	CP020779.1	25200001	25250000	0.000947277975582	28175	84339	89033000	0
sak	CP020779.1	25250001	25300000	0.0011224656928448	23185	82237	73264600	0
sak	CP020779.1	25300001	25350000	0.0010157077857262	29637	95124	93652920	0
sak	CP020779.1	25350001	25400000	0.0013266310170263	27530	115410	86994800	0
sak	CP020779.1	25400001	25450000	0.0021543375226978	26964	183563	85206240	0
sak	CP020779.1	25450001	25500000	0.0009974774260579	26791	84446	84659560	0
sak	CP020779.1	25500001	25550000	0.0009620106913927	26831	81565	84785960	0
sak	CP020779.1	25550001	25600000	0.0018370432226069	22268	129267	70366880	0
sak	CP020779.1	25600001	25650000	0.00127096960671	27853	111865	88015480	0
sak	CP020779.1	25650001	25700000	0.0012631285852437	26663	106425	84255080	0
sak	CP020779.1	25700001	25750000	0.0012303349290907	29543	114859	93355880	0
sak	CP020779.1	25750001	25800000	0.0016611208442697	33503	175862	105869480	0
sak	CP020779.1	25800001	25850000	0.0010583314705835	24407	81625	77126120	0
sak	CP020779.1	25850001	25900000	0.0025972786321044	30998	254413	97953680	0
sak	CP020779.1	25900001	25950000	0.0009596276222248	21867	66310	69099720	0
sak	CP020779.1	25950001	26000000	0.0036316238455791	26279	301576	83041640	0
sak	CP020779.1	26000001	26050000	0.0111297864853344	20432	718596	64565120	0
sak	CP020779.1	26050001	26100000	0.0067382554546452	20175	429584	63753000	0
sak	CP020779.1	26100001	26150000	0.0016244151655868	21682	111297	68515120	0
sak	CP020779.1	26150001	26200000	0.0017020005121449	23332	125487	73729120	0
sak	CP020779.1	26200001	26250000	0.0018124263927165	17068	97753	53934880	0
sak	CP020779.1	26250001	26300000	0.002530072270071	19913	159205	62925080	0
sak	CP020779.1	26300001	26350000	0.0017555341674687	25975	144096	82081000	0
sak	CP020779.1	26350001	26400000	0.0012071301316488	22985	87677	72632600	0
sak	CP020779.1	26400001	26450000	0.001680878752519	17129	90982	54127640	0
sak	CP020779.1	26450001	26500000	0.0025419770838522	4472	35922	14131520	0
sak	CP020779.1	26500001	26550000	0.0038617958288907	6779	82726	21421640	0
sak	CP020779.1	26550001	26600000	0.0021990402930301	18302	127180	57834320	0
sak	CP020779.1	26600001	26650000	0.0015546001805238	22901	112502	72367160	0
sak	CP020779.1	26650001	26700000	0.0016518196443659	13124	68504	41471840	0
sak	CP020779.1	26700001	26750000	0.0009598368955998	19163	58123	60555080	0
sak	CP020779.1	26750001	26800000	0.0012043014377454	19526	74308	61702160	0
sak	CP020779.1	26800001	26850000	0.0016487221693197	16603	86501	52465480	0
sak	CP020779.1	26850001	26900000	0.0015873426981801	21871	109705	69112360	0
sak	CP020779.1	26900001	26950000	0.0016074090394274	18385	93385	58096600	0
sak	CP020779.1	26950001	27000000	0.0015348777929061	18473	89598	58374680	0
sak	CP020779.1	27000001	27050000	0.0018879894458708	16935	101035	53514600	0
sak	CP020779.1	27050001	27100000	0.0020506593961768	25331	164147	80045960	0
sak	CP020779.1	27100001	27150000	0.0011122236243709	22459	78935	70970440	0
sak	CP020779.1	27150001	27200000	0.0013631777892104	18281	78748	57767960	0
sak	CP020779.1	27200001	27250000	0.0011885676979434	19195	72094	60656200	0
sak	CP020779.1	27250001	27300000	0.0011038873234521	17412	60738	55021920	0
sak	CP020779.1	27300001	27350000	0.0018376275690839	21005	121974	66375800	0
sak	CP020779.1	27350001	27400000	0.0010767487962293	24622	83777	77805520	0
sak	CP020779.1	27400001	27450000	0.001227485640997	20884	81006	65993440	0
sak	CP020779.1	27450001	27500000	0.0009847806761074	20803	64737	65737480	0
sak	CP020779.1	27500001	27550000	0.0013938730384945	20695	91154	65396200	0
sak	CP020779.1	27550001	27600000	0.0011129056155082	27083	95245	85582280	0
sak	CP020779.1	27600001	27650000	0.0012728939920201	20631	82985	65193960	0
sak	CP020779.1	27650001	27700000	0.0025550504646499	22945	185257	72506200	0
sak	CP020779.1	27700001	27750000	0.0012381225939792	19170	75002	60577200	0
sak	CP020779.1	27750001	27800000	0.001991663109601	22271	140166	70376360	0
sak	CP020779.1	27800001	27850000	0.0017264890018887	19596	106910	61923360	0
sak	CP020779.1	27850001	27900000	0.0013718958147809	25842	112030	81660720	0
sak	CP020779.1	27900001	27950000	0.0011612316267785	20411	74898	64498760	0
sak	CP020779.1	27950001	28000000	0.0019739383131508	26022	162316	82229520	0
sak	CP020779.1	28000001	28050000	0.0010309090946863	18279	59547	57761640	0
sak	CP020779.1	28050001	28100000	0.0019130311726913	21736	131398	68685760	0
sak	CP020779.1	28100001	28150000	0.0013648807458861	23535	101507	74370600	0
sak	CP020779.1	28150001	28200000	0.0021883249535927	20355	140757	64321800	0
sak	CP020779.1	28200001	28250000	0.0017133022926123	22358	121047	70651280	0
sak	CP020779.1	28250001	28300000	0.0014538191586394	22760	104561	71921600	0
sak	CP020779.1	28300001	28350000	0.0021958920322713	19711	136775	62286760	0
sak	CP020779.1	28350001	28400000	0.0019401965081424	16837	103228	53204920	0
sak	CP020779.1	28400001	28450000	0.0015830736350012	20297	101536	64138520	0
sak	CP020779.1	28450001	28500000	0.0013476952864756	24320	103572	76851200	0
sak	CP020779.1	28500001	28550000	0.0015381101674995	23264	113073	73514240	0
sak	CP020779.1	28550001	28600000	0.0016794503002339	17967	95352	56775720	0
sak	CP020779.1	28600001	28650000	0.0016643001783348	24623	129497	77808680	0
sak	CP020779.1	28650001	28700000	0.0011409849649472	23220	83720	73375200	0
sak	CP020779.1	28700001	28750000	0.0010595474670816	22377	74922	70711320	0
sak	CP020779.1	28750001	28800000	0.0010038041227966	20544	65166	64919040	0
sak	CP020779.1	28800001	28850000	0.0017120745990518	22667	122632	71627720	0
sak	CP020779.1	28850001	28900000	0.0012121752817185	24014	91985	75884240	0
sak	CP020779.1	28900001	28950000	0.0014707341896213	28569	132775	90278040	0
sak	CP020779.1	28950001	29000000	0.0014413630606984	23708	107983	74917280	0
sak	CP020779.1	29000001	29050000	0.0016271189739939	22760	117025	71921600	0
sak	CP020779.1	29050001	29100000	0.0015949033243378	29954	150965	94654640	0
sak	CP020779.1	29100001	29150000	0.0015922505313777	27228	136998	86040480	0
sak	CP020779.1	29150001	29200000	0.0012186324586035	25496	98182	80567360	0
sak	CP020779.1	29200001	29250000	0.0007725310194986	21836	53306	69001760	0
sak	CP020779.1	29250001	29300000	0.0017153185747176	19474	105557	61537840	0
sak	CP020779.1	29300001	29350000	0.0012224582105844	21557	83274	68120120	0
sak	CP020779.1	29350001	29400000	0.0016301012782972	26383	135902	83370280	0
sak	CP020779.1	29400001	29450000	0.0009155916104261	22346	64653	70613360	0
sak	CP020779.1	29450001	29500000	0.0014854690654241	22931	107640	72461960	0
sak	CP020779.1	29500001	29550000	0.0016595725282373	26518	139067	83796880	0
sak	CP020779.1	29550001	29600000	0.0018284776196906	25742	148737	81344720	0
sak	CP020779.1	29600001	29650000	0.0017550133599632	21574	119646	68173840	0
sak	CP020779.1	29650001	29700000	0.0014534891474232	28476	130791	89984160	0
sak	CP020779.1	29700001	29750000	0.001963608019742	26073	161783	82390680	0
sak	CP020779.1	29750001	29800000	0.0021616179996247	28939	197674	91447240	0
sak	CP020779.1	29800001	29850000	0.0012987445421919	24425	100241	77183000	0
sak	CP020779.1	29850001	29900000	0.00278094678007	25786	226602	81483760	0
sak	CP020779.1	29900001	29950000	0.0021475876512135	29641	201155	93665560	0
sak	CP020779.1	29950001	30000000	0.0016392407419537	26861	139140	84880760	0
