"chrom_HNI","gene_start_HNI","gene_end_HNI","ensemblGeneID_HNI","gene_symbol_hni","description_HNI","ensemblGeneID_HdrR","gene_start_HdrR","gene_end_HdrR","gene_symbol_HdrR","description_HdrR","popStat_phenotype_annotation"
2,21247334,21255704,"ENSORLG00020013485","arpc2","gene_symbol:arpc2 description:actin related protein 2/3 complex subunit 2 [Source:NCBI gene;Acc:101160966]","ENSORLG00000006502","24006266","24014951","arpc2","gene_symbol:arpc2 description:actin related protein 2/3 complex subunit 2 [Source:NCBI gene;Acc:101160966]","iHSoutlier_CP020780.1_21248462"
2,21235719,21236193,"ENSORLG00020013501",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020780.1_21248462"
2,21226741,21228058,"ENSORLG00020013509",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020780.1_21248462"
2,21225215,21230553,"ENSORLG00020013523",NA,"","ENSORLG00000006480","23979495","23980553",NA,"description:C-X-C chemokine receptor type 1 [Source:NCBI gene;Acc:101170744]","iHSoutlier_CP020780.1_21248462"
3,4544096,4546631,"ENSORLG00020000031",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_4533301"
3,4532181,4534506,"ENSORLG00020000044",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_4533301"
3,4542093,4543631,"ENSORLG00020002591",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_4533301"
3,4513341,4528582,"ENSORLG00020002839",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_4533301"
3,8525753,8527929,"ENSORLG00020001333","fshb","gene_symbol:fshb description:follicle stimulating hormone; beta polypeptide [Source:NCBI gene;Acc:105356452]","ENSORLG00000029237","9888850","9892713","fshb","gene_symbol:fshb description:follicle stimulating hormone; beta polypeptide [Source:NCBI gene;Acc:105356452]","iHSoutlier_CP020781.1_8508275"
3,8509014,8514333,"ENSORLG00020001342","arl14ep","gene_symbol:arl14ep description:ADP ribosylation factor like GTPase 14 effector protein [Source:NCBI gene;Acc:101163724]","ENSORLG00000029047","9875390","9879728","arl14ep","gene_symbol:arl14ep description:ADP ribosylation factor like GTPase 14 effector protein [Source:NCBI gene;Acc:101163724]","iHSoutlier_CP020781.1_8508275"
3,8488442,8507689,"ENSORLG00020001358",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_8508275"
3,8705689,8716190,"ENSORLG00020001305",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_8693101"
3,8704722,8706905,"ENSORLG00020001313",NA,"","ENSORLG00000023222","10068160","10073266",NA,"description:transmembrane protein 138-like [Source:NCBI gene;Acc:101162105]","iHSoutlier_CP020781.1_8693101"
3,8675122,8700635,"ENSORLG00020001322","cd151","gene_symbol:cd151 description:CD151 molecule (Raph blood group) [Source:NCBI gene;Acc:101161865]","ENSORLG00000001305","10036643","10066946",NA,"description:CD151 molecule (Raph blood group) [Source:NCBI gene;Acc:101161865]","iHSoutlier_CP020781.1_8693101"
3,8730918,8751437,"ENSORLG00020001277",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_8727719"
3,9167216,9177442,"ENSORLG00020001194",NA,"description:SIN3 transcription regulator family member Ab [Source:ZFIN;Acc:ZDB-GENE-030131-2066]","ENSORLG00000001460","10524476","10539775","sin3ab","gene_symbol:sin3ab description:paired amphipathic helix protein Sin3a [Source:NCBI gene;Acc:101163723]","iHSoutlier_CP020781.1_9153079"
3,9138345,9153979,"ENSORLG00020001206","taldo1","gene_symbol:taldo1 description:transaldolase 1 [Source:NCBI gene;Acc:101163235]","ENSORLG00000001435","10494280","10508989","taldo1","gene_symbol:taldo1 description:transaldolase 1 [Source:NCBI gene;Acc:101163235]","iHSoutlier_CP020781.1_9153079"
3,9129882,9130040,"ENSORLG00020001222","tspan4","gene_symbol:tspan4 description:tetraspanin 4 [Source:NCBI gene;Acc:101162583]","ENSORLG00000027529","10199521","10431171","tspan4a","gene_symbol:tspan4a description:tetraspanin 4 [Source:NCBI gene;Acc:101162583]","iHSoutlier_CP020781.1_9153079"
3,9192973,9196926,"ENSORLG00020001174",NA,"description:solute carrier family 25 member 44b [Source:ZFIN;Acc:ZDB-GENE-050320-89]","ENSORLG00000001474","10551196","10557411","slc25a44b","gene_symbol:slc25a44b description:solute carrier family 25 member 44 [Source:NCBI gene;Acc:101164463]","iHSoutlier_CP020781.1_9172735"
3,9184465,9191965,"ENSORLG00020001179",NA,"description:cellular retinoic acid binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-020320-3]","ENSORLG00000001467","10539796","10550659","crabp1b","gene_symbol:crabp1b description:cellular retinoic acid-binding protein 1 [Source:NCBI gene;Acc:101163960]","iHSoutlier_CP020781.1_9172735"
3,9353314,9392957,"ENSORLG00020022285",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_9378055"
3,10118175,10122185,"ENSORLG00020022365",NA,"description:calmodulin-like 4a [Source:ZFIN;Acc:ZDB-GENE-081022-9]","ENSORLG00000001729","11482915","11487576","calml4a","gene_symbol:calml4a description:calmodulin like 4 [Source:NCBI gene;Acc:101167105]","iHSoutlier_CP020781.1_10134791"
3,10125623,10129993,"ENSORLG00020022367",NA,"","ENSORLG00000001743","11493992","11697158",NA,"description:A disintegrin and metalloproteinase with thrombospondin motifs 7 [Source:NCBI gene;Acc:101166699]","iHSoutlier_CP020781.1_10134791"
3,10409081,10449193,"ENSORLG00020022379",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_10426924"
3,12103868,12104311,"ENSORLG00020021169","tmod3",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_12080011"
3,12094444,12102204,"ENSORLG00020021184",NA,"description:LysM domain containing 2 [Source:NCBI gene;Acc:101175380]","ENSORLG00000026773","13539430","13553749","lysmd2","gene_symbol:lysmd2 description:LysM domain containing 2 [Source:NCBI gene;Acc:101175380]","iHSoutlier_CP020781.1_12080011"
3,12081835,12094235,"ENSORLG00020021211",NA,"description:secretogranin III [Source:NCBI gene;Acc:393730]","ENSORLG00000002989","13532920","13543928","scg3","gene_symbol:scg3 description:secretogranin III [Source:NCBI gene;Acc:101175138]","iHSoutlier_CP020781.1_12080011"
3,12071340,12072511,"ENSORLG00020021235",NA,"description:tumor necrosis factor; alpha-induced protein 8-like 3 [Source:NCBI gene;Acc:393322]","ENSORLG00000027022","13496694","13522026","tnfaip8l3","gene_symbol:tnfaip8l3 description:TNF alpha induced protein 8 like 3 [Source:NCBI gene;Acc:101174899]","iHSoutlier_CP020781.1_12080011"
3,15624243,15635269,"ENSORLG00020015836",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_15611098"
3,15693018,15721009,"ENSORLG00020015504",NA,"description:eph receptor A6 [Source:ZFIN;Acc:ZDB-GENE-090311-43]","ENSORLG00000005357","17174936","17234346","epha6","gene_symbol:epha6 description:ephrin type-A receptor 6 [Source:NCBI gene;Acc:101171316]","iHSoutlier_CP020781.1_15707263"
3,15686265,15691452,"ENSORLG00020015550",NA,"description:ADP-ribosylation factor-like protein 6 [Source:NCBI gene;Acc:101171562]","ENSORLG00000005063","17169657","17174921","arl6","gene_symbol:arl6 description:ADP-ribosylation factor-like protein 6 [Source:NCBI gene;Acc:101171562]","iHSoutlier_CP020781.1_15707263"
3,15682263,15682684,"ENSORLG00020015578",NA,"description:solute carrier family 5 member 7a [Source:ZFIN;Acc:ZDB-GENE-090313-273]","ENSORLG00000005052","17161384","17167250","slc5a7a","gene_symbol:slc5a7a description:high-affinity choline transporter 1-like [Source:NCBI gene;Acc:101171815]","iHSoutlier_CP020781.1_15707263"
3,15785639,15797563,"ENSORLG00020015411",NA,"description:cadherin 16; KSP-cadherin [Source:ZFIN;Acc:ZDB-GENE-140106-140]","ENSORLG00000005424","17279776","17309509","cdh16","gene_symbol:cdh16 description:cadherin 16 [Source:NCBI gene;Acc:101170827]","iHSoutlier_CP020781.1_15773717"
3,15782271,15787378,"ENSORLG00020015425","rrad","gene_symbol:rrad description:RRAD; Ras related glycolysis inhibitor and calcium channel regulator [Source:NCBI gene;Acc:101173131]","ENSORLG00000024517","17276453","17281841","rrad","gene_symbol:rrad description:RRAD; Ras related glycolysis inhibitor and calcium channel regulator [Source:NCBI gene;Acc:101173131]","iHSoutlier_CP020781.1_15773717"
3,15777469,15781204,"ENSORLG00020015436",NA,"","ENSORLG00000026953","17268742","17274663",NA,"description:ATP synthase F(0) complex subunit C2; mitochondrial [Source:NCBI gene;Acc:101173375]","iHSoutlier_CP020781.1_15773717"
3,15770904,15777339,"ENSORLG00020015458",NA,"description:NOP2/Sun RNA methyltransferase 3 [Source:NCBI gene;Acc:553534]","ENSORLG00000005378","17264810","17269673","nsun3","gene_symbol:nsun3 description:NOP2/Sun RNA methyltransferase 3 [Source:NCBI gene;Acc:101171065]","iHSoutlier_CP020781.1_15773717"
3,15878641,15881465,"ENSORLG00020015256",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_15861921"
3,15870848,15872453,"ENSORLG00020015266",NA,"","ENSORLG00000005433","17363818","17365422",NA,"description:fibrous sheath CABYR-binding protein-like [Source:NCBI gene;Acc:101170081]","iHSoutlier_CP020781.1_15861921"
3,15844176,15850540,"ENSORLG00020015362",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_15861921"
3,15838813,15845312,"ENSORLG00020015373",NA,"description:carbonic anhydrase VII [Source:ZFIN;Acc:ZDB-GENE-040426-1786]","ENSORLG00000028995","17331662","17338183","ca7","gene_symbol:ca7 description:carbonic anhydrase 7 [Source:NCBI gene;Acc:101170576]","iHSoutlier_CP020781.1_15861921"
3,16692231,16699157,"ENSORLG00020013962",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_16674709"
3,16671957,16679046,"ENSORLG00020013984","spi1",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_16674709"
3,16650656,16669541,"ENSORLG00020014051",NA,"description:myosin binding protein C; cardiac [Source:ZFIN;Acc:ZDB-GENE-070112-2362]","ENSORLG00000006071","18126516","18155791","mybpc3","gene_symbol:mybpc3 description:myosin binding protein C; cardiac [Source:NCBI gene;Acc:101167858]","iHSoutlier_CP020781.1_16674709"
3,16721747,16728743,"ENSORLG00020013909",NA,"description:growth arrest-specific 2b [Source:ZFIN;Acc:ZDB-GENE-030616-552]","ENSORLG00000006119","18210189","18222521","gas2b","gene_symbol:gas2b description:growth arrest-specific protein 2-like [Source:NCBI gene;Acc:101166700]","iHSoutlier_CP020781.1_16704051"
3,16706230,16721576,"ENSORLG00020013920",NA,"description:si:ch211-150g13.3 [Source:ZFIN;Acc:ZDB-GENE-160728-8]","ENSORLG00000006107","18194718","18209629","si","gene_symbol:si:ch211-150g13.3 description:transmembrane protein 178B [Source:NCBI gene;Acc:101166946]","iHSoutlier_CP020781.1_16704051"
3,16838574,16866034,"ENSORLG00020013701",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_16845064"
3,18237779,18246586,"ENSORLG00020011501",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_18229509"
3,18212154,18231945,"ENSORLG00020011526",NA,"description:tripartite motif-containing protein 66 [Source:NCBI gene;Acc:101164387]","ENSORLG00000006881","19695260","19714966","trim66","gene_symbol:trim66 description:tripartite motif-containing protein 66 [Source:NCBI gene;Acc:101164387]","iHSoutlier_CP020781.1_18229509"
3,19694285,19694604,"ENSORLG00020009129",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_19673111"
3,19674459,19690569,"ENSORLG00020009202",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_19673111"
3,19669373,19673833,"ENSORLG00020009219",NA,"description:ataxin 1-like [Source:ZFIN;Acc:ZDB-GENE-090908-1]","ENSORLG00000028821","21135793","21144319","atxn1l","gene_symbol:atxn1l description:ataxin 1 like [Source:NCBI gene;Acc:101175307]","iHSoutlier_CP020781.1_19673111"
3,19652231,19662523,"ENSORLG00020009232",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_19673111"
3,19651983,19652318,"ENSORLG00020009334",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_19673111"
3,20286786,20288242,"ENSORLG00020007285",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_20263570"
3,20280198,20283828,"ENSORLG00020007300",NA,"description:neuritin 1-like b [Source:ZFIN;Acc:ZDB-GENE-081022-27]","ENSORLG00000008906","21751917","21757066","nrn1lb","gene_symbol:nrn1lb description:neuritin-like protein [Source:NCBI gene;Acc:101167108]","iHSoutlier_CP020781.1_20263570"
3,20273553,20274930,"ENSORLG00020007310",NA,"description:THAP domain containing 11 [Source:NCBI gene;Acc:406390]","ENSORLG00000008903","21745777","21746601","thap11","gene_symbol:thap11 description:THAP domain containing 11 [Source:NCBI gene;Acc:101157761]","iHSoutlier_CP020781.1_20263570"
3,20266838,20270427,"ENSORLG00020007318",NA,"description:glucose-fructose oxidoreductase domain containing 2 [Source:NCBI gene;Acc:101166459]","ENSORLG00000008899","21737941","21742825","gfod2","gene_symbol:gfod2 description:glucose-fructose oxidoreductase domain containing 2 [Source:NCBI gene;Acc:101166459]","iHSoutlier_CP020781.1_20263570"
3,20254789,20265511,"ENSORLG00020007436",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_20263570"
3,20253511,20255362,"ENSORLG00020007466","gnao1","gene_symbol:gnao1 description:guanine nucleotide binding protein (G protein); alpha activating activity polypeptide O; b [Source:ZFIN;Acc:ZDB-GENE-040426-1693]","ENSORLG00000008848","21721718","21726524","gnao1b","gene_symbol:gnao1b description:G protein subunit alpha o1 [Source:NCBI gene;Acc:101166207]","iHSoutlier_CP020781.1_20263570"
3,20250991,20251285,"ENSORLG00020007481",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_20263570"
3,20239302,20246946,"ENSORLG00020007534",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_20263570"
3,20304126,20311933,"ENSORLG00020007245",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_20291488"
3,20297192,20303944,"ENSORLG00020007254",NA,"description:cap methyltransferase 2 [Source:NCBI gene;Acc:406742]","ENSORLG00000008928","21768975","21779437","cmtr2","gene_symbol:cmtr2 description:cap methyltransferase 2 [Source:NCBI gene;Acc:101158006]","iHSoutlier_CP020781.1_20291488"
3,20369784,20375323,"ENSORLG00020006983",NA,"description:stereocilin [Source:ZFIN;Acc:ZDB-GENE-160114-58]","ENSORLG00000027338","21843355","21858618","strc","gene_symbol:strc description:stereocilin [Source:ZFIN;Acc:ZDB-GENE-160114-58]","iHSoutlier_CP020781.1_20350323"
3,20360849,20371026,"ENSORLG00020007051",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_20350323"
3,20356005,20357544,"ENSORLG00020007069",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_20350323"
3,20349708,20356706,"ENSORLG00020007112",NA,"description:si:ch211-122f10.4 [Source:ZFIN;Acc:ZDB-GENE-140106-45]","ENSORLG00000009032","21825926","21832586","si","gene_symbol:si:ch211-122f10.4 description:lysosomal protective protein [Source:NCBI gene;Acc:101168356]","iHSoutlier_CP020781.1_20350323"
3,20342972,20349912,"ENSORLG00020007131",NA,"description:solute carrier family 38 member 7 [Source:NCBI gene;Acc:445254]","ENSORLG00000009011","21816608","21823587","slc38a7","gene_symbol:slc38a7 description:solute carrier family 38 member 7 [Source:NCBI gene;Acc:101168107]","iHSoutlier_CP020781.1_20350323"
3,20340059,20340905,"ENSORLG00020007149",NA,"","ENSORLG00000027397","21813704","21814551",NA,"","iHSoutlier_CP020781.1_20350323"
3,20335433,20342558,"ENSORLG00020007204",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_20350323"
3,20325973,20330953,"ENSORLG00020007233",NA,"description:calbindin 2b [Source:ZFIN;Acc:ZDB-GENE-040426-1668]","ENSORLG00000008959","21787545","21801247","calb2b","gene_symbol:calb2b description:calretinin [Source:NCBI gene;Acc:101167606]","iHSoutlier_CP020781.1_20350323"
3,20392163,20397225,"ENSORLG00020006934",NA,"description:furin-1 [Source:NCBI gene;Acc:100049240]","ENSORLG00000009133","21867138","21922707","furina","gene_symbol:furina description:furin-1 [Source:NCBI gene;Acc:100049240]","iHSoutlier_CP020781.1_20387141"
3,20539347,20547863,"ENSORLG00020006654",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_20523778"
3,20526563,20536611,"ENSORLG00020006679",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_20523778"
3,20511687,20524460,"ENSORLG00020006758",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_20523778"
3,20509021,20509123,"ENSORLG00020006778","mir9a-2",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_20523778"
3,21045305,21047675,"ENSORLG00020006009",NA,"description:ATM interactor [Source:NCBI gene;Acc:101161228]","ENSORLG00000009553","22517382","22524423","atmin","gene_symbol:atmin description:ATM interactor [Source:NCBI gene;Acc:101161228]","iHSoutlier_CP020781.1_21022675"
3,21041075,21042093,"ENSORLG00020006023",NA,"","ENSORLG00000009546","22513245","22514262",NA,"description:protein phosphatase 1 regulatory subunit 3E [Source:NCBI gene;Acc:101160970]","iHSoutlier_CP020781.1_21022675"
3,21010225,21013653,"ENSORLG00020006168",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_21022675"
3,21070440,21076261,"ENSORLG00020005965",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_21065807"
3,21062167,21062564,"ENSORLG00020005974",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_21065807"
3,21054266,21061011,"ENSORLG00020006001",NA,"description:centromere protein N [Source:ZFIN;Acc:ZDB-GENE-030616-408]","ENSORLG00000009577","22526783","22533508","cenpn","gene_symbol:cenpn description:centromere protein N [Source:NCBI gene;Acc:101173133]","iHSoutlier_CP020781.1_21065807"
3,21563974,21590519,"ENSORLG00020005778",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_21582138"
3,23801186,23802350,"ENSORLG00020002682",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_23778947"
3,23754055,23788403,"ENSORLG00020002716",NA,"description:estrogen-related receptor gamma type 1 [Source:NCBI gene;Acc:100125509]","ENSORLG00000011528","25248496","25307694","esrrga","gene_symbol:esrrga description:estrogen-related receptor gamma type 1 [Source:NCBI gene;Acc:100125509]","iHSoutlier_CP020781.1_23778947"
3,24732819,24734132,"ENSORLG00020001033",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_24712165"
3,24720893,24725420,"ENSORLG00020002072",NA,"description:si:dkey-148a17.5 [Source:ZFIN;Acc:ZDB-GENE-160728-121]","ENSORLG00000011925","26269234","26270247","si","gene_symbol:si:dkey-148a17.5 description:leukotriene B4 receptor 1 [Source:NCBI gene;Acc:101172802]","iHSoutlier_CP020781.1_24712165"
3,24705708,24717860,"ENSORLG00020002104",NA,"description:autocrine motility factor receptor a [Source:ZFIN;Acc:ZDB-GENE-040426-2190]","ENSORLG00000011914","26252360","26266240","amfrb","gene_symbol:amfrb description:autocrine motility factor receptor [Source:NCBI gene;Acc:101164292]","iHSoutlier_CP020781.1_24712165"
3,24700726,24703626,"ENSORLG00020002114","gnpnat1","gene_symbol:gnpnat1 description:glucosamine-phosphate N-acetyltransferase 1 [Source:NCBI gene;Acc:101164042]","ENSORLG00000011887","26248465","26251414","gnpnat1","gene_symbol:gnpnat1 description:glucosamine-phosphate N-acetyltransferase 1 [Source:NCBI gene;Acc:101164042]","iHSoutlier_CP020781.1_24712165"
3,24695457,24703626,"ENSORLG00020002157",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_24712165"
3,25219985,25223925,"ENSORLG00020001703",NA,"description:WD repeat domain 76 [Source:ZFIN;Acc:ZDB-GENE-030131-4513]","ENSORLG00000012513","26759391","26763997","wdr76","gene_symbol:wdr76 description:WD repeat domain 76 [Source:NCBI gene;Acc:101175470]","iHSoutlier_CP020781.1_25198925"
3,25201085,25223925,"ENSORLG00020001726",NA,"","ENSORLG00000012503","26689721","26754696","frmd5","gene_symbol:frmd5 description:FERM domain-containing protein 5 [Source:NCBI gene;Acc:101175227]","iHSoutlier_CP020781.1_25198925"
3,25354621,25402845,"ENSORLG00020001626",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020781.1_25377845"
3,25406585,25409153,"ENSORLG00020001606","serf2","gene_symbol:serf2 description:small EDRK-rich factor 2 [Source:NCBI gene;Acc:101167191]","ENSORLG00000029886","26947426","26950092",NA,"description:small EDRK-rich factor 2 [Source:NCBI gene;Acc:101167191]","iHSoutlier_CP020781.1_25396330"
3,25431170,25439107,"ENSORLG00020001598",NA,"","ENSORLG00000012652","26970927","27004858",NA,"description:RNA polymerase II elongation factor ELL2 [Source:NCBI gene;Acc:101155504]","iHSoutlier_CP020781.1_25424026"
3,26040861,26056703,"ENSORLG00020021852",NA,"description:lysyl oxidase-like 1 [Source:ZFIN;Acc:ZDB-GENE-060503-693]","ENSORLG00000013025","27616123","27639147","loxl1","gene_symbol:loxl1 description:lysyl oxidase homolog 1 [Source:NCBI gene;Acc:101158682]","iHSoutlier_CP020781.1_26031901"
3,26023660,26029897,"ENSORLG00020021863",NA,"description:secretory carrier membrane protein 5b [Source:ZFIN;Acc:ZDB-GENE-120215-76]","ENSORLG00000013001","27598845","27605543","scamp5b","gene_symbol:scamp5b description:secretory carrier-associated membrane protein 5-like [Source:NCBI gene;Acc:101158431]","iHSoutlier_CP020781.1_26031901"
3,26013003,26013924,"ENSORLG00020021884",NA,"description:immunoglobulin superfamily; DCC subclass; member 4 [Source:ZFIN;Acc:ZDB-GENE-080327-32]","ENSORLG00000026730","27539301","27589121","igdcc4","gene_symbol:igdcc4 description:immunoglobulin superfamily DCC subclass member 4 [Source:NCBI gene;Acc:101158184]","iHSoutlier_CP020781.1_26031901"
3,26983836,27006164,"ENSORLG00020021347",NA,"description:poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921]","ENSORLG00000013356","28559929","28580355","PARP6","gene_symbol:PARP6 description:poly(ADP-ribose) polymerase family member 6 [Source:NCBI gene;Acc:101170503]","iHSoutlier_CP020781.1_27004717"
